ID,Brand,Model,Year_of_production,Type,Leather_interior,Fuel_type,Engine_volume,Mileage,Cylinders,Gear_box,Drive_wheels,Doors,Color,Airbags,Tax,Price
45292649,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,112500 km,4.0,Automatic,Front,04-May,Green,6,843,13485
45806399,CHRYSLER,200,2015,Sedan,Yes,Petrol,2.4,75486 km,4.0,Automatic,Front,04-May,Black,12,900,3607
45744686,DAEWOO,Gentra,2009,Sedan,Yes,Petrol,1.6,91930 km,4.0,Automatic,Front,04-May,Silver,4,790,3763
45803493,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,432435 km,4.0,Automatic,Front,04-May,Silver,4,639,11604
45642810,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,White,12,781,3607
45812775,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,308694 km,4.0,Automatic,Front,04-May,Grey,11,779,3920
45815911,HYUNDAI,Santa FE,2014,Jeep,Yes,Petrol,2.4,306288 km,4.0,Automatic,Front,04-May,Red,12,749,4704
45804215,JAGUAR,XF,2015,Sedan,Yes,Diesel,2.2,104229 km,4.0,Automatic,Front,04-May,White,4,833,58683
45732845,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,280622 km,4.0,Automatic,Front,04-May,Silver,4,765,10663
45809960,HONDA,Civic,2013,Sedan,Yes,Petrol,1.8,131782 km,4.0,Automatic,Front,04-May,Red,4,585,30405
45806649,KIA,Sorento,2017,Jeep,Yes,Petrol,2.4,63803 km,4.0,Automatic,Front,04-May,White,12,1202,5018
45803232,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,432994 km,4.0,Automatic,Front,04-May,Orange,4,765,12544
45209108,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,6800 km,6.0,Automatic,Front,04-May,Black,8,1327,53314
45803486,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,369695 km,4.0,Automatic,Front,04-May,Orange,4,891,13172
45789877,SSANGYONG,Kyron,2007,Jeep,Yes,Diesel,2.7,74944 km,4.0,Automatic,Front,04-May,White,4,1705,4391
45757911,HONDA,Accord,2017,Sedan,Yes,Petrol,2.4,39762 km,4.0,Automatic,Front,04-May,Grey,12,1202,9879
45760699,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,115658 km,4.0,Automatic,Front,04-May,Black,12,382,9879
45732854,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,603446 km,4.0,Automatic,Front,04-May,Orange,4,765,9252
45018789,CHEVROLET,Cruze sonic,2012,Sedan,Yes,Petrol,1.4 Turbo,121000 km,4.0,Automatic,Front,04-May,Orange,8,475,12544
45784336,OPEL,Astra j,2003,Sedan,No,Petrol,1.8,23450 km,4.0,Automatic,Front,04-May,Silver,4,1518,7997
45805058,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,102156 km,4.0,Automatic,Front,04-May,White,4,642,19943
45816146,VAZ,2121 (Niva),2014,Jeep,No,Petrol,1.7,35000 km,4.0,Manual,4x4,02-Mar,Green,2,556,18503
45768668,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,71904 km,4.0,Automatic,Front,04-May,White,0,397,9565
45731010,HYUNDAI,H1,2019,Minivan,Yes,Diesel,2.5,25541 km,4.0,Automatic,Front,04-May,Black,4,1325,80911
45812283,TOYOTA,Prius C hybrid,2014,Hatchback,No,Hybrid,1.5,152000 km,4.0,Variator,Front,04-May,Silver,8,271,14740
45808886,CHEVROLET,Aveo,2011,Sedan,Yes,Petrol,1.6,193425 km,4.0,Automatic,Front,04-May,White,4,583,9543
45803111,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2,21500 km,4.0,Automatic,Front,04-May,Silver,4,640,7683
45644667,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,White,12,609,18817
45789073,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4 Turbo,126000 km,8.0,Automatic,Rear,04-May,Silver,6,473,11290
45731448,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,173490 km,4.0,Automatic,Front,04-May,Black,4,777,23436
45813190,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,31000 km,6.0,Tiptronic,Rear,04-May,Grey,12,1327,40769
45794204,TOYOTA,Yaris SE,2013,Hatchback,Yes,Petrol,1.5,59200 km,4.0,Manual,Front,04-May,Red,6,502,19914
45808877,FORD,Explorer,2017,Jeep,Yes,Petrol,2.3,80000 km,4.0,Automatic,Front,04-May,White,4,1156,81808
45801504,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,56378 km,4.0,Automatic,Front,04-May,Silver,4,831,25729
44295790,FORD,Transit,2009,Microbus,No,Diesel,2.4 Turbo,133000 km,4.0,Manual,4x4,04-May,White,2,1141,21950
45642422,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381 km,4.0,Automatic,Front,04-May,Black,12,394,11133
45730582,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,110000 km,4.0,Automatic,Front,04-May,Black,4,707,20297
45803496,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,268872 km,4.0,Automatic,Front,04-May,White,4,891,16308
45803573,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,462954 km,4.0,Automatic,Front,04-May,Orange,4,765,9722
45770301,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,109139 km,6.0,Automatic,Rear,04-May,Black,12,1624,5018
45783708,TOYOTA,Prius,2016,Hatchback,No,Petrol,1.8,31000 km,4.0,Automatic,Front,04-May,Grey,8,810,28539
43135982,TOYOTA,Prius,2015,Hatchback,No,Petrol,1.8,98483 km,4.0,Automatic,Front,04-May,White,8,697,19130
45785485,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,75000 km,4.0,Automatic,Front,04-May,White,8,503,17249
45804827,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,87720 km,4.0,Automatic,Front,04-May,Brown,4,639,33575
45766579,CADILLAC,CTS,2019,Sedan,Yes,Petrol,2,21659 km,4.0,Automatic,4x4,04-May,Black,12,1077,4391
45792748,CHEVROLET,Aveo,2012,Sedan,Yes,Petrol,1.6,30089 km,4.0,Automatic,Front,04-May,Black,4,530,9092
45815917,HYUNDAI,Santa FE,2017,Jeep,Yes,Petrol,2.4,91782 km,4.0,Automatic,Front,04-May,Orange,12,1202,8311
45797143,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,179664 km,4.0,Automatic,Front,04-May,Silver,4,528,18500
45797879,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,165845 km,4.0,Automatic,Front,04-May,Silver,4,583,18531
45203786,TOYOTA,Camry SE HIBRYD,2015,Sedan,Yes,Hybrid,2.5,40899 km,4.0,Automatic,Front,04-May,Black,4,456,39201
45731410,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,96893 km,4.0,Automatic,Front,04-May,Silver,4,777,31581
45807910,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,180000 km,4.0,Automatic,Front,04-May,White,10,586,11917
45765618,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,265558 km,4.0,Automatic,Rear,04-May,White,12,834,14583
45798180,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,117771 km,4.0,Automatic,Front,04-May,Silver,4,1047,11368
45612049,SUBARU,Forester,2011,Jeep,No,Petrol,2.5,118500 km,4.0,Tiptronic,4x4,04-May,Grey,6,862,14113
45767545,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,140966 km,6.0,Automatic,4x4,04-May,Black,12,1058,23521
45803884,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,2,46503 km,4.0,Automatic,Front,04-May,Grey,4,1079,54346
45809742,HONDA,Civic,2014,Sedan,Yes,Petrol,1.8,70742 km,4.0,Automatic,Front,04-May,White,4,584,43548
45769025,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,208627 km,4.0,Automatic,Front,04-May,Black,0,753,4234
45802911,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,150415 km,4.0,Automatic,Front,04-May,White,4,891,40076
44075364,MERCEDES-BENZ,Sprinter 313CDI,2011,Goods wagon,No,Diesel,2.2 Turbo,260000 km,4.0,Manual,Rear,04-May,White,2,769,25089
43642589,MINI,Cooper,2017,Coupe,Yes,Petrol,1.5,26751 km,3.0,Automatic,Front,02-Mar,Green,8,784,21482
45764455,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,345405 km,6.0,Automatic,4x4,04-May,Silver,12,1324,5645
45770065,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6.0,Automatic,Rear,04-May,Grey,12,1055,5802
43802318,MITSUBISHI,Outlander SPORT,2016,Jeep,No,Petrol,2,73542 km,4.0,Automatic,Front,04-May,Black,8,891,21796
45810265,CHEVROLET,Malibu,2014,Sedan,Yes,Petrol,2,57870 km,4.0,Automatic,Front,04-May,White,4,639,27190
45813169,TOYOTA,Camry,2016,Sedan,Yes,Hybrid,2.5,67429 km,4.0,Automatic,Front,04-May,Black,0,518,12388
45802481,HYUNDAI,I30,2010,Hatchback,Yes,Petrol,1.6,103000 km,4.0,Automatic,Front,04-May,Grey,4,687,13877
45803277,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,268046 km,4.0,Automatic,Front,04-May,Silver,4,639,10036
45732380,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2.2,185987 km,4.0,Automatic,Front,04-May,White,4,911,19309
45805506,TOYOTA,Ist,2014,Hatchback,No,Petrol,1.8,127800 km,4.0,Automatic,Front,04-May,Blue,8,584,12800
45805742,FORD,Focus,2012,Sedan,Yes,Petrol,2,121000 km,4.0,Automatic,Front,04-May,Black,10,642,10976
45730437,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,166016 km,4.0,Automatic,Front,04-May,Grey,4,640,32045
45803367,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2,36223 km,4.0,Automatic,Front,04-May,Silver,4,765,20382
45804988,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,119194 km,4.0,Automatic,Front,04-May,Grey,4,707,19613
45732169,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,129388 km,4.0,Automatic,Front,04-May,Grey,4,891,43394
45726811,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2,132356 km,4.0,Automatic,Front,04-May,Black,4,642,24123
45730692,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,68201 km,4.0,Automatic,Front,04-May,White,4,629,27654
45797545,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,160156 km,4.0,Automatic,Front,04-May,White,4,531,20266
45804385,JEEP,Compass,2011,Jeep,Yes,Petrol,2.4,63570 km,4.0,Automatic,Front,04-May,White,4,831,29087
45809024,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,69111 km,4.0,Automatic,Front,04-May,Black,4,687,7527
45810485,CHEVROLET,Orlando,2015,Jeep,Yes,Diesel,2,55838 km,4.0,Automatic,Front,04-May,Brown,4,765,30082
45802317,TOYOTA,Camry,2009,Sedan,No,Petrol,2.4,125000 km,4.0,Automatic,4x4,04-May,Golden,4,1141,16935
45358427,TOYOTA,Camry Se,2014,Sedan,Yes,Petrol,2.5,95000 km,4.0,Tiptronic,Front,04-May,Black,12,777,22580
45728545,SSANGYONG,REXTON,2014,Jeep,Yes,Diesel,2,87681 km,4.0,Automatic,Front,04-May,Black,4,639,45633
45663930,CHEVROLET,Malibu LT,2017,Sedan,No,Petrol,1.5 Turbo,84782 km,4.0,Automatic,Front,04-May,White,8,784,15837
45808987,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,182198 km,4.0,Automatic,Front,04-May,Grey,4,761,8355
45804647,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,1.6,43420 km,4.0,Automatic,Front,04-May,White,4,831,58338
45640880,BMW,X5,2012,Jeep,Yes,Diesel,3,274098 km,6.0,Automatic,4x4,04-May,White,0,919,6586
45809924,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.6,154148 km,4.0,Automatic,Front,04-May,Black,4,583,13626
45784189,VOLKSWAGEN,Passat,2016,Sedan,No,Petrol,1.8,75000 km,4.0,Automatic,Front,04-May,Blue,10,810,26030
45797694,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,123000 km,4.0,Automatic,Front,04-May,Silver,4,531,19707
45803078,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,101633 km,4.0,Automatic,Front,04-May,Silver,4,1017,44545
45646493,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Black,12,779,5018
45812774,AUDI,A3 4X4,2018,Sedan,Yes,Petrol,2,18283 km,4.0,Automatic,4x4,04-May,Black,10,1079,21950
45789764,OPEL,Combo,2004,Goods wagon,No,Diesel,1.7,15000 km,4.0,Manual,Front,02-Mar,White,2,1437,7213
45796912,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,134990 km,4.0,Automatic,Front,04-May,Yellow,4,1024,12522
45534007,KIA,Forte,2015,Sedan,No,Petrol,1.8,72000 km,4.0,Manual,Front,04-May,White,6,697,13172
45212681,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.4 Turbo,161318 km,4.0,Automatic,Front,04-May,Carnelian red,12,521,11000
45815324,BMW,740,2011,Sedan,Yes,Petrol,3.0 Turbo,154000 km,6.0,Tiptronic,Rear,04-May,Black,12,1018,26657
45768548,CHRYSLER,Pacifica,2017,Sedan,Yes,Petrol,3.6,31090 km,6.0,Automatic,Front,04-May,Grey,12,1760,6586
45773763,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379 km,6.0,Automatic,4x4,04-May,Silver,12,1172,16621
45615518,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,110531 km,4.0,Automatic,4x4,04-May,Red,0,530,12231
45730681,TOYOTA,Avalon,2013,Sedan,Yes,Hybrid,2.5,320899 km,4.0,Automatic,Front,04-May,Silver,12,779,22894
45808734,BMW,328,2016,Sedan,Yes,Petrol,2,70195 km,4.0,Automatic,Rear,04-May,White,12,891,9722
45457929,MAZDA,Mazda 3,2011,Sedan,No,Petrol,2,142161 km,4.0,Tiptronic,Front,04-May,Grey,8,707,9408
45728455,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,38051 km,4.0,Automatic,Front,04-May,Black,4,765,57990
45814854,TOYOTA,RAV 4,2012,Jeep,Yes,Petrol,2.5,159901 km,4.0,Automatic,Front,04-May,Brown,12,781,5959
45763736,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8.0,Automatic,4x4,04-May,White,0,1935,81539
45732839,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,455579 km,4.0,Automatic,Front,04-May,Orange,4,765,9252
45730052,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,101708 km,4.0,Automatic,Front,04-May,White,4,707,23239
45779734,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,66379 km,4.0,Automatic,Front,04-May,Red,12,749,18817
45762252,OPEL,Combo,2003,Goods wagon,No,Diesel,1.7,17000 km,4.0,Manual,Front,02-Mar,White,4,1438,6743
45790610,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,75419 km,4.0,Automatic,Front,04-May,White,0,777,21953
45731418,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,97010 km,4.0,Automatic,Front,04-May,Grey,4,777,34108
45782025,HONDA,Cr-v,2012,Jeep,No,Petrol,2.4,104852 km,4.0,Tiptronic,4x4,04-May,Silver,8,753,24775
45810563,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,122050 km,4.0,Automatic,Front,04-May,Black,4,642,20005
45284887,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,12300 km,4.0,Tiptronic,Front,04-May,Black,12,781,21953
44754034,LEXUS,RX 350,2011,Jeep,Yes,Petrol,3.5,900000 km,12.0,Tiptronic,Front,04-May,Black,12,1172,27911
45771161,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6.0,Automatic,Rear,04-May,Grey,12,1055,5802
45746603,OPEL,Astra,2009,Goods wagon,No,Diesel,1.7,169000 km,4.0,Manual,Front,04-May,Silver,2,834,9408
45337631,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,32000 km,4.0,Tiptronic,Front,04-May,Black,10,1249,32929
44935098,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.8,167219 km,4.0,Automatic,Front,04-May,White,8,878,13485
45767491,AUDI,A7,2014,Hatchback,Yes,Petrol,3,191373 km,6.0,Automatic,4x4,04-May,Grey,0,915,9565
45758076,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8.0,Automatic,4x4,04-May,Grey,0,1811,16308
45765247,OPEL,Corsa,2007,Hatchback,No,Petrol,1.4,180000 km,4.0,Manual,Front,04-May,Black,8,928,10349
45688870,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8 Turbo,42000 km,4.0,Tiptronic,Front,04-May,Black,6,697,19130
45751986,BMW,328,2013,Sedan,Yes,Petrol,2,111000 km,4.0,Tiptronic,Rear,04-May,Black,12,640,33870
45780138,KIA,Optima,2015,Sedan,No,Petrol,2.4,111746 km,4.0,Automatic,Front,04-May,White,0,900,13172
45802099,TOYOTA,Camry SE,2014,Sedan,Yes,Petrol,2.5,29800 km,4.0,Automatic,Front,04-May,White,6,777,22580
45763747,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406 km,8.0,Automatic,4x4,04-May,Black,0,1363,54568
45800762,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,135445 km,4.0,Automatic,Front,04-May,Blue,0,584,10976
45803946,HYUNDAI,Tucson,2018,Jeep,Yes,Petrol,1.6,32130 km,4.0,Automatic,Front,04-May,Grey,4,880,56371
45732331,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,113060 km,4.0,Automatic,Front,04-May,Grey,4,891,50767
45806644,TOYOTA,Venza,2011,Jeep,Yes,Petrol,2.7,201570 km,4.0,Automatic,Front,04-May,Grey,12,924,5175
45761332,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,264339 km,8.0,Automatic,4x4,04-May,Black,0,2151,30734
45732824,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,513137 km,4.0,Automatic,Front,04-May,Orange,4,891,10036
45804469,LEXUS,RX 350,2013,Jeep,Yes,Petrol,3.5,165581 km,4.0,Automatic,Front,04-May,Silver,4,1055,58332
45727367,SSANGYONG,Korando,2016,Jeep,Yes,Diesel,2.2,234902 km,4.0,Automatic,Front,04-May,Blue,4,971,22843
45730222,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,94307 km,4.0,Automatic,Front,04-May,Black,4,640,39750
45732700,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,195432 km,4.0,Automatic,Front,04-May,Silver,4,891,15681
45815829,FORD,Escape,2019,Jeep,No,Petrol,1.5,74000 km,8.0,Tiptronic,Front,04-May,Grey,9,830,26657
45765594,FORD,Transit,2007,Microbus,No,Diesel,2.2 Turbo,100000 km,4.0,Manual,Front,04-May,White,4,1408,12544
45789863,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,89920 km,4.0,Tiptronic,Front,04-May,Grey,12,749,18503
45787448,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,161600 km,4.0,Automatic,Front,04-May,Red,16,585,23521
45757320,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240 km,8.0,Automatic,4x4,04-May,Silver,0,1811,15681
45712377,TOYOTA,Prius,2014,Sedan,No,Hybrid,1.8,125000 km,4.0,Automatic,Front,04-May,White,10,308,19444
45730759,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,33575 km,4.0,Automatic,Front,04-May,White,4,831,45633
45551019,MERCEDES-BENZ,300,2010,Sedan,Yes,Petrol,3,166400 km,6.0,Automatic,Rear,04-May,Black,8,1211,15681
45769330,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,334414 km,6.0,Automatic,4x4,04-May,White,12,1750,12544
45725500,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,127500 km,4.0,Automatic,Front,04-May,Silver,4,836,13068
45773531,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,0 km,4.0,Automatic,Front,04-May,Black,12,394,5959
45803002,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.2,157970 km,4.0,Automatic,Front,04-May,Grey,4,694,37498
42199195,FORD,C-MAX SE,2012,Hatchback,No,Hybrid,2,10084 km,4.0,Automatic,Front,04-May,Green,8,642,14269
45631355,BMW,X5,2009,Jeep,Yes,Diesel,3,262072 km,6.0,Automatic,4x4,04-May,Grey,0,1405,6429
45806737,VOLKSWAGEN,"1500,1600 Schtufenheck",2018,Sedan,Yes,Petrol,3.6,66086 km,6.0,Automatic,Front,04-May,Grey,12,1872,12544
45804860,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,191980 km,4.0,Automatic,Front,04-May,White,4,639,25264
45772551,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,300366 km,6.0,Automatic,4x4,04-May,Blue,12,1324,14269
45808644,TOYOTA,Corolla,2015,Sedan,Yes,Petrol,1.8,152630 km,4.0,Automatic,Front,04-May,White,12,697,4861
45504338,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,35000 km,4.0,Automatic,Front,04-May,Grey,10,456,39201
45793131,CHEVROLET,Cruze,2009,Sedan,Yes,Diesel,2,66287 km,4.0,Automatic,Front,04-May,Black,4,961,6429
45758223,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8.0,Automatic,4x4,04-May,White,0,1935,31988
45802865,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,155797 km,4.0,Automatic,Front,04-May,White,4,765,48697
45732541,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,83535 km,4.0,Automatic,Front,04-May,Blue,4,765,56848
45790461,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,111104 km,4.0,Automatic,Front,04-May,Silver,0,586,15681
45803425,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,88900 km,4.0,Automatic,Front,04-May,White,4,891,23433
45809968,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,63000 km,4.0,Automatic,Front,04-May,Black,4,503,19823
45733337,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,413499 km,4.0,Automatic,Front,04-May,Orange,4,765,9722
45797515,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,83198 km,4.0,Automatic,Front,04-May,Black,4,531,20266
45770024,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,59331 km,6.0,Automatic,Rear,04-May,Black,0,1714,4704
45810396,CHEVROLET,Orlando,2018,Jeep,Yes,LPG,2,140070 km,4.0,Automatic,Front,04-May,Grey,4,1079,26594
45793009,CHEVROLET,Cruze,2009,Sedan,Yes,Petrol,1.8,119484 km,4.0,Automatic,Front,04-May,Black,4,876,6909
45624811,TOYOTA,Highlander,2014,Sedan,Yes,Hybrid,3.5,166560 km,6.0,Automatic,4x4,04-May,Black,12,517,39201
45801510,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,31780 km,4.0,Automatic,Front,04-May,Black,4,730,20855
42413033,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,233562 km,4.0,Automatic,Front,04-May,Silver,8,586,14269
45725653,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,268065 km,4.0,Automatic,Front,04-May,White,4,836,16741
45805579,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,120000 km,5.0,Tiptronic,Front,04-May,White,0,781,14113
44674675,TOYOTA,Camry sport,2012,Sedan,Yes,Petrol,2.5,75000 km,4.0,Tiptronic,Front,04-May,White,12,781,30420
45802999,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,131690 km,4.0,Automatic,Front,04-May,Grey,4,639,38063
45744437,HONDA,Element,2009,Universal,No,Petrol,2.4,120000 km,4.0,Automatic,4x4,04-May,Black,6,1141,16900
45733127,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,145744 km,4.0,Automatic,Front,04-May,Red,4,765,15060
45653715,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,150909 km,8.0,Automatic,4x4,04-May,Black,0,1363,4077
45797238,HYUNDAI,Elantra,2017,Sedan,Yes,Diesel,1.6,98000 km,4.0,Automatic,Front,04-May,White,4,831,28909
45007657,BMW,X5 3.0,2009,Jeep,Yes,Petrol,3,170000 km,6.0,Tiptronic,4x4,04-May,Blue,8,1405,21012
45778944,HONDA,Insight,2010,Hatchback,No,Hybrid,1.3,111867 km,4.0,Automatic,Front,04-May,Silver,0,574,12544
45803687,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,171340 km,4.0,Automatic,Front,04-May,Grey,4,707,17054
45797074,HYUNDAI,Elantra,2018,Sedan,Yes,LPG,1.6,47181 km,4.0,Automatic,Front,04-May,Silver,4,880,36137
45798169,HYUNDAI,Elantra,2009,Sedan,Yes,Petrol,1.6,59538 km,4.0,Automatic,Front,04-May,Silver,4,790,11102
45776294,FORD,Fusion,2016,Sedan,No,Petrol,1.5 Turbo,91200 km,4.0,Tiptronic,Front,04-May,Carnelian red,8,690,21953
45787148,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,80000 km,4.0,Tiptronic,Front,04-May,Grey,12,456,27284
45757552,CHRYSLER,300,2015,Sedan,Yes,Petrol,3.6,139712 km,6.0,Automatic,Rear,04-May,Red,12,1307,6899
45786873,DODGE,Caliber sxt,2010,Hatchback,No,Petrol,2,123000 km,4.0,Variator,Front,04-May,Silver,10,836,10976
45547904,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6 Turbo,95000 km,4.0,Tiptronic,4x4,04-May,Grey,12,531,19130
45802776,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,45156 km,4.0,Automatic,Front,04-May,Black,4,891,37580
45806545,BUICK,Century,2010,Sedan,Yes,Petrol,3.6,158662 km,6.0,Automatic,Front,04-May,Black,12,1436,5645
45774312,LEXUS,IS 250,2015,Sedan,Yes,Petrol,2.5,101280 km,6.0,Automatic,Rear,04-May,White,12,934,9095
45730005,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,82000 km,4.0,Automatic,Front,04-May,Green,4,831,37984
45804198,JAGUAR,XF,2015,Sedan,Yes,Diesel,2.2,71309 km,4.0,Automatic,Front,04-May,White,4,833,45674
45730873,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,112387 km,4.0,Automatic,Front,04-May,Grey,4,707,15991
45781834,VOLKSWAGEN,Passat sport,2015,Sedan,Yes,Petrol,1.8 Turbo,115974 km,4.0,Tiptronic,Front,04-May,Black,12,697,8467
45706042,TOYOTA,CHR,2018,Jeep,No,Petrol,2,46000 km,4.0,Tiptronic,Front,04-May,Grey,12,1079,46728
45730876,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,43300 km,4.0,Automatic,Front,04-May,White,4,730,43868
45809059,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,53613 km,4.0,Automatic,Front,04-May,Silver,4,790,5968
